,Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
292,4/11/2019,151480,Male,59.0,Married,Mississippi,Basic,self-employed,Card,1.0,2501.05
293,4/11/2019,151481,Female,46.0,Married,Oklahoma,Basic,Employees,Card,1.0,1757.27
294,4/11/2019,151482,Male,47.0,Single,Georgia,Platinum,workers,PayPal,1.0,1994.46
295,4/11/2019,151483,Female,,Single,Indiana,Silver,workers,PayPal,0.0,1925.0
296,4/11/2019,151484,Male,56.0,Single,Florida,Missing,workers,Other,1.0,1600.96
297,4/12/2019,151485,Female,55.0,Married,Arizona,Basic,self-employed,Other,1.0,2773.68
298,4/12/2019,151486,Male,43.0,Single,Nebraska,Silver,self-employed,PayPal,1.0,2749.66
299,4/12/2019,151487,Male,61.0,Married,Massachusetts,Gold,Employees,Other,1.0,
300,4/13/2019,151488,Female,37.0,Single,Arizona,Silver,workers,Other,1.0,1733.91
301,4/13/2019,151489,Male,39.0,Single,Mississippi,Silver,,Card,0.0,329.2
302,4/13/2019,151490,Female,73.0,Married,Wisconsin,Basic,Unemployment,PayPal,1.0,2787.95
303,4/14/2019,151491,Male,48.0,Married,California,Platinum,workers,PayPal,1.0,910.97
304,4/14/2019,151492,Female,78.0,Single,Oregon,Silver,workers,PayPal,0.0,7.44
305,4/14/2019,151493,Male,53.0,Single,Colorado,Basic,Employees,Card,1.0,1342.22
306,4/15/2019,151494,Male,46.0,Married,Utah,Missing,Employees,Other,1.0,
307,4/15/2019,151495,Female,55.0,Married,North Dakota,Basic,Employees,PayPal,1.0,2084.64
308,4/16/2019,151496,Female,63.0,Single,Hawaii,Silver,workers,PayPal,0.0,945.7
309,4/16/2019,151497,Female,15.0,Single,South Dakota,Missing,Employees,PayPal,0.0,1380.2
310,4/17/2019,151498,Male,57.0,Single,Kentucky,Basic,Unemployment,PayPal,0.0,663.43
311,4/17/2019,151499,Female,50.0,Married,Indiana,Basic,self-employed,Card,,1394.19
312,4/17/2019,151500,,37.0,Single,Missouri,Silver,Employees,PayPal,0.0,638.49
313,4/17/2019,151501,Male,28.0,Single,Alaska,Platinum,Employees,PayPal,0.0,1834.95
314,4/17/2019,151502,Male,18.0,Married,Arizona,Basic,Unemployment,Card,1.0,1835.84
315,4/17/2019,151503,Female,35.0,Single,Illinois,Gold,workers,Card,1.0,1884.42
316,4/18/2019,151504,Female,70.0,Married,Nevada,Basic,Employees,PayPal,1.0,1176.71
317,4/19/2019,151505,Female,50.0,Married,Vermont,Basic,Employees,PayPal,0.0,53.82
318,4/19/2019,151506,Female,54.0,Married,Maine,Platinum,workers,PayPal,0.0,982.39
319,4/19/2019,151507,Female,48.0,Married,Kentucky,Basic,workers,PayPal,1.0,1690.7
320,4/20/2019,151508,Female,68.0,Married,Wyoming,Basic,workers,PayPal,0.0,
321,4/20/2019,151509,Female,30.0,Married,Michigan,Platinum,Employees,PayPal,1.0,2703.18
322,4/20/2019,151510,Female,38.0,Married,Texas,Basic,Employees,PayPal,0.0,281.95
323,4/20/2019,151511,Male,32.0,Married,Hawaii,Basic,self-employed,Other,1.0,338.98
324,4/21/2019,151512,Male,67.0,Married,Pennsylvania,Silver,workers,PayPal,0.0,883.97
325,4/21/2019,151513,Female,58.0,Married,Vermont,Silver,Employees,PayPal,1.0,2861.87
326,4/21/2019,151514,Male,31.0,Married,Oregon,Basic,Unemployment,Other,1.0,975.49
327,4/21/2019,151515,Male,42.0,Single,Ohio,Basic,workers,Other,1.0,421.83
328,4/21/2019,151516,Male,62.0,Married,Alaska,Basic,Employees,Other,1.0,588.88
329,4/21/2019,151517,Male,54.0,Single,New York,Platinum,Employees,Other,0.0,2463.7
330,4/21/2019,151518,Male,66.0,Single,Connecticut,Silver,workers,PayPal,0.0,639.44
331,4/21/2019,151519,Female,43.0,Single,Oklahoma,Basic,workers,PayPal,0.0,52.2
332,4/22/2019,151520,Female,37.0,Married,Oregon,Gold,Employees,PayPal,0.0,
333,4/22/2019,151521,,40.0,Married,Florida,Gold,Employees,Card,0.0,2092.27
334,4/22/2019,151522,Male,54.0,Single,South Dakota,Silver,Unemployment,PayPal,1.0,
335,4/22/2019,151523,Female,42.0,Married,Michigan,Basic,Employees,Other,1.0,2969.97
336,4/22/2019,151524,Male,70.0,Married,Kansas,Basic,self-employed,PayPal,0.0,492.4
337,4/23/2019,151525,Female,42.0,Married,Pennsylvania,Basic,workers,PayPal,1.0,131.92
338,4/23/2019,151526,Male,22.0,Married,New Hampshire,Silver,Employees,Other,1.0,2621.53
339,4/24/2019,151527,Female,17.0,Married,Kentucky,Basic,Employees,Card,0.0,2062.18
340,4/25/2019,151528,Male,,Single,Texas,Basic,workers,Card,0.0,930.13
341,4/25/2019,151529,Male,54.0,Married,Florida,Missing,Employees,Card,1.0,877.61
342,4/25/2019,151530,Female,55.0,Married,California,Basic,Employees,PayPal,0.0,2491.79
343,4/26/2019,151531,Female,30.0,Married,North Carolina,Missing,self-employed,Card,1.0,2660.45
344,4/26/2019,151532,Male,61.0,Single,New York,Silver,Employees,Other,0.0,2910.02
345,4/26/2019,151533,Male,48.0,Married,Oklahoma,Basic,self-employed,PayPal,1.0,2929.12
346,4/26/2019,151534,Female,42.0,Married,New Jersey,Basic,Unemployment,PayPal,0.0,1095.86
347,4/27/2019,151535,Female,54.0,Married,Florida,Basic,Employees,PayPal,,692.54
348,4/27/2019,151536,Male,31.0,Single,New York,Gold,Unemployment,PayPal,1.0,138.0
349,4/27/2019,151537,Female,78.0,Married,Massachusetts,Basic,Employees,Other,0.0,2557.47
350,4/28/2019,151538,Male,54.0,Married,Minnesota,Gold,Unemployment,PayPal,,363.87
351,4/28/2019,151539,Female,37.0,Single,Oklahoma,Missing,Unemployment,Card,1.0,1888.32
352,4/29/2019,151540,Female,49.0,Single,Pennsylvania,Silver,Unemployment,Other,0.0,1664.69
353,4/29/2019,151541,Male,72.0,Married,Alabama,Basic,workers,PayPal,1.0,118.72
354,4/29/2019,151542,Female,74.0,Married,Indiana,Silver,Employees,Card,1.0,2679.12
355,4/30/2019,151543,Male,68.0,Married,Vermont,Basic,Employees,Other,,851.48
356,4/30/2019,151544,Female,18.0,Single,Idaho,Basic,Employees,PayPal,1.0,1725.46
357,4/30/2019,151545,Male,65.0,Married,Maine,Basic,self-employed,Card,1.0,977.77
358,4/30/2019,151546,Female,56.0,Single,West Virginia,Missing,self-employed,Card,1.0,2585.48
359,5/1/2019,151547,Male,50.0,Married,Washington,Silver,Employees,PayPal,1.0,2000.87
360,5/1/2019,151548,Female,70.0,Married,Alaska,Platinum,self-employed,Other,1.0,692.48
361,5/1/2019,151549,Male,40.0,Single,Illinois,Gold,workers,PayPal,0.0,
362,5/1/2019,151550,Female,54.0,Married,Indiana,Basic,Employees,Card,1.0,1465.74
363,5/1/2019,151551,Male,31.0,Married,Arkansas,Basic,workers,Card,0.0,417.24
364,5/2/2019,151552,Male,63.0,Single,Maine,Basic,Employees,Other,1.0,2707.84
365,5/2/2019,151553,Female,26.0,Single,Virginia,Basic,Employees,PayPal,1.0,2043.82
366,5/2/2019,151554,Female,15.0,Single,North Carolina,Basic,workers,PayPal,1.0,
367,5/3/2019,151555,Female,50.0,Single,Rhode Island,Silver,Employees,Card,0.0,140.97
368,5/3/2019,151556,Male,70.0,Single,Kansas,Basic,Employees,Other,1.0,1559.0
369,5/3/2019,151557,Male,75.0,Married,New Mexico,Gold,workers,PayPal,0.0,2935.68
370,5/4/2019,151558,Male,25.0,Single,Texas,Basic,Employees,Other,1.0,1432.66
371,5/4/2019,151559,Female,57.0,Married,Oregon,Platinum,self-employed,Other,0.0,151.83
372,5/4/2019,151560,Male,42.0,Single,Pennsylvania,Gold,workers,PayPal,1.0,446.72
373,5/6/2019,151561,Male,54.0,Married,Alabama,Basic,Unemployment,PayPal,1.0,1264.38
374,5/6/2019,151562,Male,50.0,Married,Georgia,Platinum,workers,PayPal,0.0,1935.65
375,5/7/2019,151563,Female,39.0,Single,Arkansas,Platinum,Employees,PayPal,0.0,1795.28
376,5/7/2019,151564,Male,52.0,Single,Nebraska,Gold,self-employed,PayPal,1.0,993.37
377,5/7/2019,151565,Female,53.0,Married,Alabama,Basic,Employees,Card,0.0,1317.05
378,5/8/2019,151566,Male,44.0,Single,Missouri,Gold,Employees,Other,1.0,1557.57
379,5/8/2019,151567,Female,31.0,Single,New York,Silver,self-employed,PayPal,1.0,
380,5/9/2019,151568,Male,25.0,Single,New Mexico,Basic,Unemployment,PayPal,0.0,
381,5/9/2019,151569,,67.0,Married,Maryland,Platinum,Employees,PayPal,1.0,2016.3
382,5/9/2019,151570,Male,59.0,Single,Georgia,Silver,Employees,Card,0.0,
383,5/9/2019,151571,Female,64.0,Single,Illinois,Silver,Unemployment,Card,1.0,788.82
384,5/9/2019,151572,Male,47.0,Married,Hawaii,Missing,workers,PayPal,1.0,1239.29
385,5/9/2019,151573,Male,43.0,Single,Hawaii,Silver,Employees,Card,0.0,2450.0
386,5/10/2019,151574,Female,40.0,Married,Wyoming,Basic,Employees,Card,1.0,1787.8
387,5/10/2019,151575,Female,31.0,Single,Maryland,Silver,Employees,Other,1.0,2870.8
388,5/10/2019,151576,Female,51.0,Single,Oklahoma,Silver,self-employed,Card,1.0,979.14
389,5/10/2019,151577,Male,26.0,Single,Missouri,Silver,Employees,PayPal,1.0,1521.48
390,5/10/2019,151578,Male,28.0,Married,Colorado,Platinum,Employees,PayPal,1.0,2673.29
391,5/11/2019,151579,Male,67.0,Married,Ohio,Basic,workers,PayPal,1.0,198.04
392,5/11/2019,151580,Male,56.0,Married,Oregon,Gold,workers,PayPal,1.0,288.93
393,5/11/2019,151581,Female,65.0,Married,Maine,Basic,self-employed,PayPal,1.0,2564.8
394,5/12/2019,151582,Female,24.0,Married,New Jersey,Missing,workers,Card,1.0,147.79
395,5/12/2019,151583,Male,66.0,Single,Montana,Basic,workers,Other,,488.21
396,5/12/2019,151584,Female,26.0,Married,Pennsylvania,Missing,Unemployment,Card,1.0,376.84
397,5/12/2019,151585,Male,68.0,Married,Louisiana,Silver,self-employed,Other,0.0,2437.16
398,5/12/2019,151586,Male,61.0,Single,Nebraska,Silver,Employees,PayPal,1.0,2966.93
399,5/12/2019,151587,Female,39.0,Single,Washington,Basic,self-employed,Card,,2712.31
400,5/12/2019,151588,Female,60.0,Single,Vermont,Platinum,Employees,Other,1.0,
401,5/12/2019,151589,Female,51.0,Single,Arkansas,Platinum,Employees,PayPal,0.0,1160.61
402,5/13/2019,151590,Male,32.0,Single,Maine,Basic,workers,PayPal,1.0,408.35
403,5/13/2019,151591,Female,78.0,Married,New Mexico,Basic,workers,Card,1.0,
404,5/13/2019,151592,Male,60.0,Married,Michigan,Basic,workers,Other,0.0,1675.8
405,5/14/2019,151593,Male,42.0,Married,Utah,Basic,workers,Other,1.0,2618.52
406,5/14/2019,151594,Male,48.0,Married,New Hampshire,Gold,Unemployment,Other,1.0,2656.04
407,5/15/2019,151595,Female,27.0,Married,Utah,Basic,Employees,Card,1.0,861.86
408,5/15/2019,151596,Male,36.0,Married,South Carolina,Silver,Employees,PayPal,1.0,1447.65
409,5/15/2019,151597,Male,54.0,Single,North Carolina,Platinum,Employees,Card,1.0,2936.96
410,5/16/2019,151598,Female,61.0,Married,Rhode Island,Silver,Employees,Other,0.0,70.0
411,5/16/2019,151599,Female,28.0,Married,Nebraska,Platinum,Unemployment,Card,1.0,1575.98
412,5/16/2019,151600,Male,30.0,Married,West Virginia,Platinum,Employees,Card,0.0,2825.66
413,5/17/2019,151601,Female,40.0,Married,Alabama,Gold,workers,Card,,
414,5/17/2019,151602,Female,37.0,Single,Washington,Basic,self-employed,PayPal,1.0,
415,5/17/2019,151603,Male,70.0,Single,Iowa,Basic,self-employed,Card,0.0,672.2
416,5/18/2019,151604,Male,65.0,Married,Georgia,Platinum,Unemployment,Other,0.0,1556.9
417,5/19/2019,151605,Male,46.0,Single,Georgia,Basic,workers,Other,1.0,858.76
418,5/19/2019,151606,Female,46.0,Married,Minnesota,Gold,Employees,Card,1.0,2035.45
419,5/19/2019,151607,Female,24.0,Single,Georgia,Basic,Employees,Card,1.0,2899.42
420,5/19/2019,151608,,67.0,Married,New Mexico,Silver,Employees,Card,,1305.22
421,5/20/2019,151609,Female,72.0,Single,Michigan,Basic,workers,Card,0.0,1680.73
422,5/20/2019,151610,Male,19.0,Single,New Jersey,Basic,self-employed,PayPal,1.0,1401.18
423,5/20/2019,151611,Male,51.0,Married,Tennessee,Platinum,Employees,Card,,1318.86
424,5/20/2019,151612,Female,30.0,Married,Connecticut,Platinum,Employees,PayPal,1.0,28.27
425,5/20/2019,151613,Female,20.0,Married,Wisconsin,Basic,self-employed,PayPal,0.0,1350.76
426,5/21/2019,151614,Male,64.0,Single,Illinois,Silver,Unemployment,PayPal,1.0,889.38
427,5/21/2019,151615,Female,71.0,Married,Arkansas,Basic,Employees,Card,1.0,2883.69
428,5/22/2019,151616,Male,50.0,Married,Mississippi,Silver,workers,PayPal,1.0,1623.72
429,5/23/2019,151617,Female,63.0,Single,North Dakota,Silver,workers,PayPal,1.0,2619.18
430,5/23/2019,151618,Female,32.0,Married,Maine,Basic,self-employed,Card,0.0,1233.36
431,5/23/2019,151619,Female,26.0,Married,New Hampshire,Basic,Unemployment,PayPal,1.0,
432,5/24/2019,151620,Female,65.0,Married,California,Basic,Employees,PayPal,1.0,1134.46
433,5/24/2019,151621,Female,63.0,Single,Louisiana,Basic,Employees,Other,1.0,958.83
434,5/24/2019,151622,Male,38.0,Single,Alaska,Basic,Unemployment,PayPal,1.0,1526.24
435,5/24/2019,151623,Female,48.0,Married,Vermont,Platinum,Employees,Card,0.0,1310.51
436,5/24/2019,151624,Male,55.0,Married,New York,Basic,workers,PayPal,1.0,392.63
437,5/24/2019,151625,Female,44.0,Married,Vermont,Basic,Employees,Card,1.0,1217.31
438,5/25/2019,151626,Male,43.0,Single,New Jersey,Platinum,self-employed,PayPal,1.0,
439,5/25/2019,151627,Male,65.0,Single,Arizona,Basic,self-employed,Other,1.0,2469.58
440,5/26/2019,151628,Male,72.0,Married,Michigan,Basic,Employees,Card,0.0,602.97
441,5/26/2019,151629,Male,50.0,Married,New Jersey,Basic,Employees,Card,1.0,2083.16
442,5/27/2019,151630,Female,42.0,Single,Georgia,Platinum,workers,PayPal,0.0,1582.94
443,5/27/2019,151631,Male,44.0,Married,Minnesota,Platinum,workers,Card,0.0,575.17
444,5/27/2019,151632,Female,39.0,Married,Florida,Gold,workers,Card,1.0,1913.57
445,5/28/2019,151633,Female,42.0,Single,Arizona,Basic,Employees,Other,0.0,1519.64
446,5/28/2019,151634,Female,52.0,Single,Maryland,Basic,Employees,PayPal,1.0,809.64
447,5/28/2019,151635,Male,60.0,Married,Delaware,Basic,,Card,0.0,176.49
448,5/28/2019,151636,Male,49.0,Married,Pennsylvania,Basic,Employees,PayPal,1.0,1154.13
449,5/28/2019,151637,Female,41.0,Single,Oregon,Basic,Employees,PayPal,1.0,218.64
450,5/28/2019,151638,Female,,Single,Colorado,Missing,workers,Card,0.0,903.79
451,5/28/2019,151639,Female,27.0,Single,Colorado,Gold,Employees,PayPal,0.0,
452,5/29/2019,151640,Male,54.0,Married,Nebraska,Basic,Employees,Card,1.0,682.48
453,5/29/2019,151641,Female,52.0,Married,North Dakota,Basic,workers,PayPal,,1411.92
454,5/29/2019,151642,Female,65.0,Single,Alabama,Silver,workers,PayPal,0.0,2520.85
455,5/30/2019,151643,Male,44.0,Single,California,Basic,Employees,PayPal,1.0,977.74
456,5/30/2019,151644,Male,24.0,Married,Washington,Missing,Employees,PayPal,,2590.37
457,5/31/2019,151645,Female,29.0,Married,Arkansas,Silver,self-employed,Card,1.0,2966.21
458,5/31/2019,151646,Male,68.0,Married,Connecticut,Missing,Employees,Other,0.0,141.03
459,6/1/2019,151647,Female,66.0,Married,Georgia,Platinum,Employees,Card,0.0,502.91
460,6/1/2019,151648,Male,31.0,Married,Alaska,Silver,workers,PayPal,1.0,1371.52
461,6/1/2019,151649,Male,77.0,Single,Minnesota,Missing,self-employed,PayPal,1.0,853.19
462,6/1/2019,151650,,33.0,Married,New Mexico,Missing,workers,Other,0.0,1887.78
463,6/2/2019,151651,Male,20.0,Married,Florida,Basic,Employees,PayPal,1.0,2862.92
464,6/2/2019,151652,Female,36.0,Single,New Jersey,Gold,Employees,PayPal,1.0,2558.0
465,6/2/2019,151653,Female,18.0,Married,Arizona,Missing,workers,PayPal,0.0,1440.43
466,6/2/2019,151654,Female,53.0,Married,Missouri,Gold,Employees,Other,1.0,895.47
467,6/3/2019,151655,Male,17.0,Single,Oklahoma,Platinum,Unemployment,PayPal,0.0,2061.81
468,6/3/2019,151656,Female,49.0,Single,Kansas,Basic,Unemployment,Card,,1057.45
469,6/4/2019,151657,Female,32.0,Married,Maine,Basic,Employees,Card,1.0,333.86
470,6/4/2019,151658,Male,59.0,Married,Minnesota,Gold,Employees,Other,0.0,
471,6/4/2019,151659,Male,43.0,Married,North Carolina,Missing,self-employed,Card,0.0,1734.3
472,6/4/2019,151660,Female,60.0,Single,Wyoming,Silver,workers,PayPal,0.0,1870.31
473,6/5/2019,151661,Female,42.0,Single,Indiana,Platinum,self-employed,PayPal,1.0,2763.73
474,6/5/2019,151662,Male,24.0,Married,Alaska,Basic,Employees,PayPal,1.0,904.22
475,6/5/2019,151663,Female,71.0,Single,Georgia,Basic,Employees,Card,1.0,838.78
476,6/5/2019,151664,Female,22.0,Single,Vermont,Basic,workers,Other,1.0,2656.59
477,6/5/2019,151665,Male,42.0,Married,Minnesota,Silver,self-employed,Card,1.0,717.16
478,6/5/2019,151666,Male,71.0,Single,West Virginia,Gold,self-employed,Card,1.0,187.04
479,6/5/2019,151667,Male,38.0,Married,Virginia,Silver,Unemployment,PayPal,0.0,1124.36
480,6/7/2019,151668,Female,64.0,Single,South Dakota,Silver,workers,PayPal,1.0,35.65
481,6/7/2019,151669,Male,71.0,Married,Wisconsin,Silver,workers,PayPal,1.0,2526.89
482,6/7/2019,151670,Male,40.0,Single,Kentucky,Platinum,workers,PayPal,1.0,2544.75
483,6/7/2019,151671,Male,43.0,Single,Vermont,Basic,workers,PayPal,0.0,1430.28
484,6/7/2019,151672,Female,36.0,Married,Maryland,Silver,workers,Other,0.0,1648.55
485,6/7/2019,151673,Male,65.0,Married,Arizona,Gold,self-employed,PayPal,1.0,2998.62
486,6/8/2019,151674,Female,76.0,Married,Massachusetts,Gold,Employees,Other,0.0,1455.74
487,6/8/2019,151675,Female,15.0,Married,Pennsylvania,Basic,Employees,PayPal,0.0,1194.19
488,6/8/2019,151676,Female,37.0,Married,Virginia,Basic,workers,Other,1.0,2455.62
489,6/8/2019,151677,Male,52.0,Married,New Mexico,Basic,self-employed,Card,0.0,2559.47
490,6/9/2019,151678,Male,30.0,Single,New York,Basic,workers,Card,1.0,832.12
491,6/10/2019,151679,Male,46.0,Married,Colorado,Platinum,Unemployment,PayPal,0.0,
492,6/10/2019,151680,,16.0,Single,Mississippi,Basic,workers,Card,0.0,241.48
493,6/10/2019,151681,Female,72.0,Married,Illinois,Silver,self-employed,Other,1.0,
494,6/10/2019,151682,Male,37.0,Married,North Dakota,Platinum,self-employed,Card,1.0,1701.43
495,6/11/2019,151683,Female,70.0,Married,Delaware,Basic,workers,PayPal,1.0,2910.99
496,6/12/2019,151684,Male,26.0,Married,New York,Silver,workers,Other,0.0,2091.42
497,6/12/2019,151685,Male,16.0,Married,Virginia,Platinum,workers,PayPal,1.0,2879.28
498,6/13/2019,151686,Male,53.0,Married,Pennsylvania,Gold,self-employed,Other,,1181.46
499,6/14/2019,151687,Female,40.0,Single,Alaska,Platinum,workers,Other,1.0,
500,6/14/2019,151688,Female,30.0,Married,Louisiana,Silver,Employees,PayPal,0.0,400.91
501,6/14/2019,151689,Male,38.0,Married,Montana,Basic,workers,PayPal,1.0,2978.21
502,6/15/2019,151690,Male,33.0,Married,Rhode Island,Platinum,self-employed,Other,1.0,1544.59
503,6/15/2019,151691,Female,26.0,Single,Idaho,Platinum,self-employed,Card,1.0,1134.36
504,6/15/2019,151692,Female,49.0,Single,Nebraska,Silver,Employees,PayPal,1.0,2946.34
505,6/15/2019,151693,Female,30.0,Married,California,Basic,Employees,Other,1.0,603.13
506,6/15/2019,151694,Female,76.0,Married,California,Silver,workers,Other,1.0,623.83
507,6/16/2019,151695,Female,26.0,Single,Kentucky,Missing,Unemployment,PayPal,0.0,880.27
508,6/16/2019,151696,Female,55.0,Married,New Jersey,Silver,Employees,Other,1.0,
509,6/16/2019,151697,Male,70.0,Married,Arizona,Basic,Employees,PayPal,1.0,
510,6/17/2019,151698,Female,60.0,Single,North Dakota,Basic,workers,Card,1.0,374.63
511,6/17/2019,151699,Female,66.0,Married,Ohio,Basic,workers,Other,0.0,
512,6/17/2019,151700,Male,30.0,Married,Arizona,Basic,workers,PayPal,1.0,20.77
513,6/18/2019,151701,Female,78.0,Single,Alaska,Basic,workers,PayPal,0.0,
514,6/18/2019,151702,Female,72.0,Married,Maine,Basic,self-employed,PayPal,1.0,600.17
515,6/19/2019,151703,Female,41.0,Married,California,Silver,Employees,PayPal,1.0,867.63
516,6/19/2019,151704,Female,34.0,Married,Pennsylvania,Basic,Employees,PayPal,1.0,962.6
517,6/19/2019,151705,Male,26.0,Married,Pennsylvania,Missing,Employees,Card,1.0,1949.59
518,6/19/2019,151706,Female,,Married,Illinois,Gold,Unemployment,PayPal,,1083.38
519,6/19/2019,151707,Female,69.0,Married,West Virginia,Gold,Employees,PayPal,1.0,1377.65
520,6/20/2019,151708,Female,45.0,Married,Minnesota,Basic,workers,PayPal,1.0,25.6
521,6/20/2019,151709,Female,76.0,Single,Kansas,Silver,Employees,PayPal,1.0,82.27
522,6/20/2019,151710,Male,50.0,Married,Mississippi,Basic,workers,PayPal,1.0,1586.92
523,6/21/2019,151711,Male,51.0,Single,Florida,Basic,workers,PayPal,0.0,2857.3
524,6/21/2019,151712,Female,49.0,Married,South Dakota,Basic,Employees,Card,0.0,1282.76
525,6/21/2019,151713,Male,55.0,Married,West Virginia,Basic,Employees,Other,1.0,2473.97
526,6/21/2019,151714,Female,65.0,Single,West Virginia,Basic,workers,Card,0.0,311.71
527,6/21/2019,151715,Female,62.0,Married,Illinois,Basic,Employees,PayPal,0.0,1109.49
528,6/22/2019,151716,Female,59.0,Single,Connecticut,Platinum,workers,Card,,893.45
529,6/22/2019,151717,Female,47.0,Single,Nevada,Gold,workers,Other,1.0,
530,6/22/2019,151718,Female,44.0,Single,Hawaii,Silver,Employees,PayPal,1.0,1719.4
531,6/22/2019,151719,Male,24.0,Single,California,Missing,self-employed,PayPal,0.0,2774.37
532,6/23/2019,151720,Male,43.0,Married,Massachusetts,Basic,Employees,Card,1.0,890.6
533,6/23/2019,151721,Male,24.0,Single,North Carolina,Basic,workers,PayPal,,1292.57
534,6/24/2019,151722,Male,46.0,Married,Wisconsin,Silver,workers,PayPal,0.0,1964.04
535,6/24/2019,151723,Female,29.0,Married,Nevada,Basic,workers,Card,1.0,2612.34
536,6/24/2019,151724,Male,48.0,Single,Maine,Basic,Employees,PayPal,,2840.52
537,6/24/2019,151725,Female,72.0,Married,Colorado,Silver,Employees,PayPal,1.0,380.86
538,6/24/2019,151726,Female,24.0,Single,Minnesota,Basic,self-employed,Other,0.0,939.5
